"","occurrence_no","record_type","collection_no","taxon_name","taxon_rank","taxon_no","matched_name","matched_rank","matched_no","early_interval","early_age","late_age","reference_no","lng","lat","family","family_no","order","order_no","class","class_no","phylum","phylum_no","genus_name","species_name","genus","genus_no","reid_no","genus_reso","late_interval","species_reso"
"1:608",1127541,"occurrence",58168,"Richardoestesia asiatica n. sp.","species",265663,"Richardoestesia asiatica","species",265663,"Middle Turonian",93.5,89.3,"46400;46400",62.655315,42.117294,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","asiatica","Richardoestesia",58873,NA,NA,"Late Turonian","n. sp."
"1:609",1130857,"occurrence",143831,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Late Cretaceous",100.5,66,"30640;30640",-102.712074,18.991512,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,NA,NA
"1:610",1134740,"occurrence",68002,"Richardoestesia isosceles","species",58875,"Richardoestesia isosceles","species",58875,"Late Campanian",83.5,70.6,"46717;46717",-103.169876,29.104792,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","isosceles","Richardoestesia",58873,NA,NA,NA,NA
"1:611",1134741,"occurrence",68002,"Saurornitholestes indet.","genus",38567,"Saurornitholestes","genus",38567,"Late Campanian",83.5,70.6,"46717;46717",-103.169876,29.104792,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","indet.","Saurornitholestes",38567,NA,NA,NA,NA
"1:612",1134756,"occurrence",68001,"Saurornitholestes indet.","genus",38567,"Saurornitholestes","genus",38567,"Late Campanian",83.5,70.6,"46717;46717",-103.169876,29.104792,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","indet.","Saurornitholestes",38567,NA,NA,NA,NA
"1:613",1134774,"occurrence",68003,"Richardoestesia gilmorei","species",58874,"Richardoestesia gilmorei","species",58874,"Late Campanian",83.5,70.6,"46717;46717",-103.169876,29.104792,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","gilmorei","Richardoestesia",58873,NA,NA,NA,NA
"1:614",1134783,"occurrence",68003,"Richardoestesia cf. sp.","genus",58873,"Richardoestesia","genus",58873,"Late Campanian",83.5,70.6,"46717;46717",-103.169876,29.104792,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","sp.","Richardoestesia",58873,NA,"cf.",NA,NA
"1:615",1134784,"occurrence",68003,"Saurornitholestes indet.","genus",38567,"Saurornitholestes","genus",38567,"Late Campanian",83.5,70.6,"46717;46717",-103.169876,29.104792,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","indet.","Saurornitholestes",38567,NA,NA,NA,NA
"1:616",1139451,"occurrence",14519,"Dromaeosaurinae sp.","subfamily",54552,"Dromaeosaurinae","subfamily",54552,"Lancian",70.6,66,"46728;46728",-104.566704,43.150002,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosaurinae","sp.",NA,NA,NA,NA,NA,NA
"1:617",1139452,"occurrence",14519,"Richardoestesia sp.","genus",58873,"Richardoestesia","genus",58873,"Lancian",70.6,66,"46728;46728",-104.566704,43.150002,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","sp.","Richardoestesia",58873,NA,NA,NA,NA
"1:618",1149499,"occurrence",77058,"Nuthetes sp.","genus",66532,"Nuthetes","genus",66532,"Berriasian",145,139.8,"47413;47413",-1.781,51.550301,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Nuthetes","sp.","Nuthetes",66532,NA,NA,NA,NA
"1:619",1179330,"occurrence",68464,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Valanginian",139.8,125.45,"48562;48562",-3.233333,42.024166,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,"Late Barremian",NA
"1:620",1179331,"occurrence",89283,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Late Barremian",130,113,"48562;48562",-3.242159,41.934547,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,"Aptian",NA
"1:621",1179397,"occurrence",68008,"Saurornitholestinae indet.","subfamily",143992,"Saurornitholestinae","subfamily",143992,"Early Maastrichtian",70.6,66,"48570;48570",-103.56562,29.228554,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestinae","indet.",NA,NA,NA,NA,NA,NA
"1:622",1181559,"occurrence",14585,"Saurornitholestinae indet.","subfamily",143992,"Saurornitholestinae","subfamily",143992,"Late Maastrichtian",70.6,66,"48570;48570",-104.637001,43.116329,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestinae","indet.",NA,NA,29314,NA,NA,NA
"1:623",1181613,"occurrence",14549,"Richardoestesia gilmorei cf.","species",58874,"Richardoestesia gilmorei","species",58874,"Lancian",70.6,66,"48570;48570",-106.400002,47.516701,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","gilmorei","Richardoestesia",58873,NA,NA,NA,"cf."
"1:624",1181614,"occurrence",137798,"Richardoestesia isosceles cf.","species",58875,"Richardoestesia isosceles","species",58875,"Maastrichtian",72.1,66,"48570;48570",-104.553886,43.213612,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","isosceles","Richardoestesia",58873,NA,NA,NA,"cf."
"1:625",1181615,"occurrence",14549,"Saurornitholestinae indet.","subfamily",143992,"Saurornitholestinae","subfamily",143992,"Lancian",70.6,66,"48570;48570",-106.400002,47.516701,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestinae","indet.",NA,NA,NA,NA,NA,NA
"1:626",1181616,"occurrence",14548,"Saurornitholestinae indet.","subfamily",143992,"Saurornitholestinae","subfamily",143992,"Lancian",70.6,66,"48570;48570",-106.416702,47.516701,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestinae","indet.",NA,NA,NA,NA,NA,NA
"1:627",1181617,"occurrence",14536,"Richardoestesia gilmorei cf.","species",58874,"Richardoestesia gilmorei","species",58874,"Lancian",70.6,66,"48570;48570",-107.099998,47.5667,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","gilmorei","Richardoestesia",58873,NA,NA,NA,"cf."
"1:628",1181625,"occurrence",45819,"Richardoestesia isosceles","species",58875,"Richardoestesia isosceles","species",58875,"Campanian",83.6,72.1,"48570;48570",-110.722214,49.1591,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","isosceles","Richardoestesia",58873,NA,NA,NA,NA
"1:629",1181626,"occurrence",53049,"Richardoestesia isosceles","species",58875,"Richardoestesia isosceles","species",58875,"Late Campanian",83.5,70.6,"48570;48570",-112.199997,49.283054,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","isosceles","Richardoestesia",58873,NA,NA,NA,NA
"1:630",1181627,"occurrence",53050,"Saurornitholestes langstoni","species",54556,"Saurornitholestes langstoni","species",54556,"Late Campanian",83.5,70.6,"48570;48570",-112.199997,49.283054,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","langstoni","Saurornitholestes",38567,NA,NA,NA,NA
"1:631",1181628,"occurrence",53049,"Saurornitholestes langstoni","species",54556,"Saurornitholestes langstoni","species",54556,"Late Campanian",83.5,70.6,"48570;48570",-112.199997,49.283054,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","langstoni","Saurornitholestes",38567,NA,NA,NA,NA
"1:632",1181629,"occurrence",152258,"Saurornitholestes langstoni","species",54556,"Saurornitholestes langstoni","species",54556,"Middle Campanian",83.5,70.6,"48570;48570",-110.681999,49.083698,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","langstoni","Saurornitholestes",38567,30885,NA,"Late Campanian",NA
"1:633",1181630,"occurrence",152259,"Saurornitholestes langstoni","species",54556,"Saurornitholestes langstoni","species",54556,"Middle Campanian",83.5,70.6,"48570;48570",-110.449997,49.066666,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","langstoni","Saurornitholestes",38567,NA,NA,"Late Campanian",NA
"1:634",1181701,"occurrence",53050,"Dromaeosaurus albertensis","species",54550,"Dromaeosaurus albertensis","species",54550,"Late Campanian",83.5,70.6,"48570;48570",-112.199997,49.283054,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosaurus","albertensis","Dromaeosaurus",38566,NA,NA,NA,NA
"1:635",1181702,"occurrence",152268,"Dromaeosaurinae indet.","subfamily",54552,"Dromaeosaurinae","subfamily",54552,"Late Campanian",83.5,66,"48570;48570",-112.860497,51.4804,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosaurinae","indet.",NA,NA,NA,NA,"Early Maastrichtian",NA
"1:636",1181760,"occurrence",45566,"Richardoestesia isosceles","species",58875,"Richardoestesia isosceles","species",58875,"Middle Campanian",83.5,70.6,"48570;48570",-110.939667,49.100048,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","isosceles","Richardoestesia",58873,30143,NA,NA,NA
"1:637",1181761,"occurrence",52991,"Richardoestesia isosceles","species",58875,"Richardoestesia isosceles","species",58875,"Late Campanian",83.5,70.6,"48570;48570",-112.577003,49.283001,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","isosceles","Richardoestesia",58873,NA,NA,NA,NA
"1:638",1181762,"occurrence",76030,"Richardoestesia isosceles","species",58875,"Richardoestesia isosceles","species",58875,"Late Campanian",83.5,70.6,"48570;48570",-111.300003,50.733334,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","isosceles","Richardoestesia",58873,NA,NA,NA,NA
"1:639",1181763,"occurrence",76752,"Richardoestesia isosceles","species",58875,"Richardoestesia isosceles","species",58875,"Late Campanian",83.5,70.6,"48570;48570",-111.572777,50.775276,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","isosceles","Richardoestesia",58873,NA,NA,NA,NA
"1:640",1181764,"occurrence",77259,"Richardoestesia isosceles","species",58875,"Richardoestesia isosceles","species",58875,"Late Campanian",83.5,70.6,"48570;48570",-110.243889,48.026382,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","isosceles","Richardoestesia",58873,NA,NA,NA,NA
"1:641",1181765,"occurrence",152279,"Richardoestesia isosceles","species",58875,"Richardoestesia isosceles","species",58875,"Middle Campanian",83.5,70.6,"48570;48570",-111.442902,50.7715,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","isosceles","Richardoestesia",58873,NA,NA,NA,NA
"1:642",1181766,"occurrence",34744,"Richardoestesia gilmorei cf.","species",58874,"Richardoestesia gilmorei","species",58874,"Early Maastrichtian",70.6,66,"48570;48570",-112.865601,51.549999,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","gilmorei","Richardoestesia",58873,NA,NA,NA,"cf."
"1:643",1181767,"occurrence",152271,"Richardoestesia gilmorei cf.","species",58874,"Richardoestesia gilmorei","species",58874,"Late Campanian",83.5,66,"48570;48570",-117.415398,55.463501,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","gilmorei","Richardoestesia",58873,NA,NA,"Early Maastrichtian","cf."
"1:644",1181768,"occurrence",152280,"Richardoestesia gilmorei cf.","species",58874,"Richardoestesia gilmorei","species",58874,"Middle Campanian",83.5,70.6,"48570;48570",-112.748901,51.469898,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","gilmorei","Richardoestesia",58873,NA,NA,"Late Campanian","cf."
"1:645",1181769,"occurrence",22697,"Richardoestesia gilmorei","species",58874,"Richardoestesia gilmorei","species",58874,"Late Campanian",83.5,70.6,"48570;48570",-111.63166,50.809345,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","gilmorei","Richardoestesia",58873,NA,NA,NA,NA
"1:646",1181770,"occurrence",14463,"Richardoestesia gilmorei","species",58874,"Richardoestesia gilmorei","species",58874,"Judithian",83.5,70.6,"48570;48570",-110.266197,49.956699,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","gilmorei","Richardoestesia",58873,NA,NA,NA,NA
"1:647",1181771,"occurrence",24894,"Richardoestesia gilmorei","species",58874,"Richardoestesia gilmorei","species",58874,"Late Campanian",83.5,70.6,"48570;48570",-110.466576,49.125908,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","gilmorei","Richardoestesia",58873,NA,NA,NA,NA
"1:648",1181772,"occurrence",45566,"Richardoestesia gilmorei cf.","species",58874,"Richardoestesia gilmorei","species",58874,"Middle Campanian",83.5,70.6,"48570;48570",-110.939667,49.100048,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","gilmorei","Richardoestesia",58873,NA,NA,NA,"cf."
"1:649",1181773,"occurrence",22697,"Zapsalis abradens","species",65357,"Zapsalis abradens","species",65357,"Late Campanian",83.5,70.6,"48570;48570",-111.63166,50.809345,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Zapsalis","abradens","Zapsalis",52959,NA,NA,NA,NA
"1:650",1181774,"occurrence",24894,"Dromaeosaurus albertensis","species",54550,"Dromaeosaurus albertensis","species",54550,"Late Campanian",83.5,70.6,"48570;48570",-110.466576,49.125908,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosaurus","albertensis","Dromaeosaurus",38566,NA,NA,NA,NA
"1:651",1181797,"occurrence",152279,"Dromaeosaurus albertensis","species",54550,"Dromaeosaurus albertensis","species",54550,"Middle Campanian",83.5,70.6,"48570;48570",-111.442902,50.7715,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosaurus","albertensis","Dromaeosaurus",38566,NA,NA,NA,NA
"1:652",1181798,"occurrence",152270,"Atrociraptor marshalli","species",132126,"Atrociraptor marshalli","species",132126,"Late Campanian",83.5,66,"48570;48570",-112.901711,51.652496,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Atrociraptor","marshalli","Atrociraptor",132125,NA,NA,"Early Maastrichtian",NA
"1:653",1181799,"occurrence",152268,"Atrociraptor marshalli","species",132126,"Atrociraptor marshalli","species",132126,"Late Campanian",83.5,66,"48570;48570",-112.860497,51.4804,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Atrociraptor","marshalli","Atrociraptor",132125,NA,NA,"Early Maastrichtian",NA
"1:654",1181800,"occurrence",152271,"Atrociraptor marshalli","species",132126,"Atrociraptor marshalli","species",132126,"Late Campanian",83.5,66,"48570;48570",-117.415398,55.463501,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Atrociraptor","marshalli","Atrociraptor",132125,NA,NA,"Early Maastrichtian",NA
"1:655",1181804,"occurrence",152279,"Saurornitholestes langstoni","species",54556,"Saurornitholestes langstoni","species",54556,"Middle Campanian",83.5,70.6,"48570;48570",-111.442902,50.7715,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","langstoni","Saurornitholestes",38567,NA,NA,NA,NA
"1:656",1181807,"occurrence",76752,"Saurornitholestes langstoni","species",54556,"Saurornitholestes langstoni","species",54556,"Late Campanian",83.5,70.6,"48570;48570",-111.572777,50.775276,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","langstoni","Saurornitholestes",38567,NA,NA,NA,NA
"1:657",1181809,"occurrence",24894,"Saurornitholestes langstoni","species",54556,"Saurornitholestes langstoni","species",54556,"Late Campanian",83.5,70.6,"48570;48570",-110.466576,49.125908,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","langstoni","Saurornitholestes",38567,NA,NA,NA,NA
"1:658",1181810,"occurrence",46958,"Saurornitholestes langstoni","species",54556,"Saurornitholestes langstoni","species",54556,"Late Campanian",83.5,70.6,"48570;48570",-110.017197,50.757,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Saurornitholestes","langstoni","Saurornitholestes",38567,NA,NA,NA,NA
"1:659",1182422,"occurrence",152397,"Acheroraptor n. gen. temertyorum n. sp.","species",283586,"Acheroraptor temertyorum","species",283586,"Late Maastrichtian",70.6,66,"49049;49049",-107.350281,47.053055,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Acheroraptor","temertyorum","Acheroraptor",283585,NA,"n. gen.",NA,"n. sp."
"1:660",1183306,"occurrence",152548,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Late Barremian",130,122.46,"49111;49111",7.85,51.400002,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,"Early Aptian",NA
"1:661",1193255,"occurrence",154213,"Richardoestesia gilmorei aff.","species",58874,"Richardoestesia gilmorei","species",58874,"Late Kimmeridgian",155.7,150.8,"49990;49990",-9.341944,39.201668,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","gilmorei","Richardoestesia",58873,NA,NA,NA,"aff."
"1:662",1193451,"occurrence",97951,"Deinonychus sp.","genus",38562,"Deinonychus","genus",38562,"Aptian",125,100.5,"50085;50085",-109.273613,38.831944,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Deinonychus","sp.","Deinonychus",38562,NA,NA,"Albian",NA
"1:663",1200166,"occurrence",52475,"Dromaeosaurus n. gen. albertensis n. sp.","species",54550,"Dromaeosaurus albertensis","species",54550,"Late Campanian",83.5,70.6,"13165;13165",-111.620003,50.599998,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosaurus","albertensis","Dromaeosaurus",38566,NA,"n. gen.",NA,"n. sp."
"1:664",1202189,"occurrence",13000,"Dromaeosauridae indet. A informal","family",38561,"Dromaeosauridae","family",38561,"Campanian",83.6,70.6,"50790;50790",-107.199997,35.700001,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet. A",NA,NA,NA,NA,"Early Campanian","informal"
"1:665",1202191,"occurrence",62318,"Dromaeosauridae indet. A informal","family",38561,"Dromaeosauridae","family",38561,"Late Campanian",83.5,70.6,"50790;50790",-108.088333,36.103889,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet. A",NA,NA,NA,NA,NA,"informal"
"1:666",1202193,"occurrence",59068,"Dromaeosauridae indet. A informal","family",38561,"Dromaeosauridae","family",38561,"Maastrichtian",72.1,66,"50790;50790",-108.892502,36.236942,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet. A",NA,NA,NA,NA,NA,"informal"
"1:667",1202194,"occurrence",154661,"Dromaeosauridae indet. A informal","family",38561,"Dromaeosauridae","family",38561,"Late Campanian",83.5,70.6,"50790;50790",-108.083336,36.5,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet. A",NA,NA,NA,NA,NA,"informal"
"1:668",1202195,"occurrence",154661,"Richardoestesia isosceles cf.","species",58875,"Richardoestesia isosceles","species",58875,"Late Campanian",83.5,70.6,"50790;50790",-108.083336,36.5,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","isosceles","Richardoestesia",58873,NA,NA,NA,"cf."
"1:669",1202198,"occurrence",154425,"Richardoestesia cf. sp.","genus",58873,"Richardoestesia","genus",58873,"Late Campanian",83.5,70.6,"50790;50790",-108.540001,36.290001,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Richardoestesia","sp.","Richardoestesia",58873,NA,"cf.",NA,NA
"1:670",1202199,"occurrence",154425,"Dromaeosauridae indet.","family",38561,"Dromaeosauridae","family",38561,"Late Campanian",83.5,70.6,"50790;50790",-108.540001,36.290001,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet.",NA,NA,NA,NA,NA,NA
"1:671",1202200,"occurrence",154425,"Dromaeosauridae indet. A informal","family",38561,"Dromaeosauridae","family",38561,"Late Campanian",83.5,70.6,"50790;50790",-108.540001,36.290001,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet. A",NA,NA,NA,NA,NA,"informal"
"1:672",1202201,"occurrence",154425,"Dromaeosauridae indet. B informal","family",38561,"Dromaeosauridae","family",38561,"Late Campanian",83.5,70.6,"50790;50790",-108.540001,36.290001,"Dromaeosauridae",38561,"Avetheropoda",55483,"Saurischia",38505,"Chordata",33815,"Dromaeosauridae","indet. B",NA,NA,NA,NA,NA,"informal"
